-7764	-168	-54	-49	180	-41	227	-253	1357
283	-167	-50	-43	182	-37	232	-252	1357
5028	-171	-49	-48	183	-46	226	-252	1373
-13152	-169	-56	-45	183	-39	229	-253	1373
159	-166	-53	-47	181	-40	228	-259	1389
355	-170	-54	-48	184	-42	223	-257	1389
1426	-164	-49	-45	184	-39	229	-248	1389
9886	-174	-56	-48	181	-48	224	-255	1404
-13974	-166	-48	-42	185	-37	228	-249	1404
-6782	-171	-50	-46	182	-39	227	-249	1420
21144	-165	-51	-46	185	-36	230	-248	1435
1428	-170	-56	-47	182	-41	229	-255	1435
-8376	-167	-49	-45	182	-39	230	-256	1435
-8510	-170	-52	-48	180	-39	229	-251	1451
64	-165	-52	-43	181	-36	228	-253	1467
-16103	-169	-54	-49	180	-38	228	-248	1467
31768	-168	-56	-49	182	-39	227	-250	1467
730	-166	-53	-45	185	-37	229	-254	1482
-1558	-166	-49	-45	182	-37	230	-255	1498
-5599	-164	-52	-44	183	-40	230	-255	1498
-8302	-170	-56	-49	182	-43	227	-248	1498
-16791	-164	-50	-45	186	-40	227	-247	1513
24577	-171	-53	-50	179	-39	228	-247	1513
-846	-165	-52	-43	182	-40	229	-254	1529
-14437	-169	-51	-47	182	-43	228	-249	1529
-15957	-165	-54	-49	180	-40	228	-249	1545
-11540	-165	-51	-45	181	-39	230	-250	1560
3423	-175	-55	-50	181	-41	225	-255	1560
-16689	-167	-50	-45	184	-46	228	-251	1576
859	-168	-53	-47	181	-40	231	-251	1591
-15672	-168	-52	-43	181	-37	228	-250	1591
34	-173	-54	-49	180	-46	225	-255	1607
-14409	-163	-55	-45	186	-45	231	-252	1607
-9479	-171	-53	-47	183	-42	229	-252	1623
-2172	-168	-54	-45	182	-39	227	-248	1623
-4945	-168	-59	-48	179	-39	227	-250	1638
-12064	-165	-52	-47	183	-40	230	-249	1638
116	-170	-51	-48	180	-45	224	-252	1654
-8514	-168	-54	-42	182	-42	230	-253	1654
-8895	-178	-55	-50	179	-41	223	-253	1669
-15248	-173	-50	-44	183	-39	225	-252	1685
11391	-171	-56	-49	180	-43	226	-255	1685
-12957	-172	-53	-45	181	-40	229	-250	1701
-12928	-166	-51	-47	182	-42	228	-253	1701
8158	-169	-48	-48	182	-37	225	-255	1701
-707	-176	-63	-47	182	-42	227	-257	1716
573	-170	-51	-46	182	-40	230	-249	1732
22562	-173	-48	-48	183	-37	229	-251	1732
-6957	-171	-54	-50	180	-38	228	-250	1732
670	-168	-52	-46	182	-36	229	-249	1747
690	-170	-49	-46	183	-36	229	-250	1763
415	-175	-52	-47	178	-41	227	-250	1779
871	-165	-51	-44	182	-38	230	-251	1779
-15146	-170	-57	-50	179	-41	226	-253	1794
-3232	-163	-53	-48	182	-39	229	-251	1794
-16185	-168	-50	-47	184	-45	228	-250	1794
-13057	-171	-52	-45	182	-35	230	-253	1810
1877	-173	-52	-49	181	-39	228	-257	1810
-10277	-171	-53	-48	176	-41	228	-256	1825
-16278	-170	-53	-48	179	-38	229	-254	1825
75	-170	-54	-47	181	-43	227	-256	1841
1131	-170	-53	-46	183	-37	225	-253	1841
-14535	-169	-55	-51	178	-40	224	-251	1857
-8109	-167	-50	-44	186	-39	228	-246	1857
1520	-176	-54	-51	176	-38	226	-261	1872
-7451	-166	-62	-48	182	-38	227	-252	1888
-933	-166	-54	-46	184	-40	227	-257	1903
913	-170	-54	-49	180	-44	225	-252	1903
-14532	-165	-54	-44	184	-42	227	-248	1903
671	-170	-54	-50	179	-40	222	-255	1919
-34	-170	-55	-45	183	-39	228	-250	1919
-844	-172	-54	-49	178	-47	224	-249	1935
-137	-170	-57	-50	179	-36	225	-250	1950
-11397	-167	-51	-44	182	-36	227	-252	1966
-8496	-170	-56	-50	182	-39	226	-249	1966
543	-172	-53	-44	182	-38	227	-250	1981
512	-172	-52	-46	183	-39	225	-254	1981
11699	-168	-52	-46	182	-37	226	-251	1981
-7867	-167	-50	-48	186	-36	230	-249	1997
-14651	-170	-52	-45	180	-37	226	-257	1997
1821	-165	-51	-44	182	-40	232	-248	2013
-2848	-176	-57	-50	180	-43	227	-253	2013
234	-175	-55	-46	178	-44	229	-252	2028
1151	-168	-48	-45	184	-36	231	-249	2044
2742	-173	-53	-47	181	-42	226	-254	2044
-12687	-167	-55	-50	181	-36	227	-252	2059
-11973	-168	-52	-48	181	-38	228	-249	2059
-15302	-171	-52	-49	181	-38	231	-250	2075
-5144	-166	-54	-42	185	-36	228	-250	2075
-9208	-171	-52	-46	182	-40	230	-249	2091
-3276	-170	-53	-48	181	-39	226	-253	2106
376	-172	-51	-49	184	-38	230	-250	2122
-4329	-174	-53	-50	177	-40	227	-254	2122
-4147	-170	-54	-45	183	-39	230	-252	2137
-1408	-168	-54	-50	179	-38	228	-248	2137
333	-165	-50	-45	184	-40	228	-248	2153
-80	-171	-54	-48	179	-40	228	-259	2153
-863	-166	-51	-48	182	-39	230	-247	2169
6874	-171	-55	-50	182	-45	226	-250	2169
32764	-169	-51	-49	183	-37	227	-248	2169
-47	-168	-53	-48	182	-36	227	-251	2184
-6709	-170	-53	-51	180	-45	223	-249	2184
28972	-174	-56	-48	182	-42	225	-264	2200
32764	-172	-56	-50	180	-43	226	-256	2200
-2936	-172	-53	-50	181	-41	227	-253	2215
-16216	-171	-56	-49	182	-43	229	-254	2215
1093	-170	-51	-47	183	-38	228	-252	2231
-7492	-174	-53	-49	181	-37	227	-251	2231
-11271	-168	-55	-46	182	-37	231	-253	2247
2283	-173	-56	-49	180	-47	225	-254	2247
-690	-170	-50	-50	183	-37	229	-250	2262
-6268	-172	-52	-49	180	-42	224	-250	2262
-2018	-173	-54	-48	178	-44	225	-254	2278
-2467	-171	-53	-49	182	-48	228	-252	2293
32764	-166	-53	-49	183	-36	227	-252	2293
1117	-173	-54	-49	179	-39	226	-253	2309
8611	-169	-56	-50	180	-41	228	-253	2325
-12627	-172	-52	-50	179	-41	225	-257	2340
-15027	-167	-51	-46	186	-41	228	-250	2340
-11651	-163	-52	-45	186	-39	230	-250	2340
-11517	-174	-51	-46	184	-38	229	-250	2356
-14585	-167	-49	-50	185	-38	226	-251	2371
-15582	-173	-53	-45	178	-37	222	-251	2371
-10510	-169	-51	-45	181	-37	227	-255	2387
227	-173	-56	-46	180	-41	224	-254	2387
-7490	-169	-51	-43	183	-39	228	-259	2387
-6897	-169	-52	-49	181	-38	225	-254	2403
-705	-166	-50	-50	181	-37	228	-251	2418
521	-172	-54	-48	183	-40	224	-257	2418
-786	-166	-50	-45	183	-37	230	-250	2434
-580	-168	-56	-49	178	-40	228	-252	2434
-8735	-169	-54	-48	183	-37	226	-250	2434
-10841	-172	-49	-46	185	-40	225	-252	2449
-15192	-171	-55	-52	180	-44	224	-256	2449
-11973	-166	-52	-43	185	-35	229	-251	2465
-13792	-170	-53	-53	180	-42	227	-255	2496
7118	-168	-55	-52	182	-40	226	-253	2496
-16635	-170	-51	-46	183	-38	229	-256	2512
2921	-169	-52	-49	179	-38	229	-252	2512
-7601	-169	-50	-48	183	-38	226	-252	2527
1242	-164	-53	-46	179	-38	229	-254	2527
654	-170	-53	-47	184	-43	227	-250	2543
-15545	-165	-51	-48	182	-39	227	-253	2543
32764	-170	-51	-45	183	-37	227	-252	2559
-6181	-169	-56	-45	183	-36	226	-256	2559
970	-170	-55	-46	182	-38	226	-252	2574
-4104	-169	-57	-52	180	-40	226	-251	2574
859	-168	-59	-48	182	-40	227	-249	2590
-14403	-164	-51	-50	185	-40	230	-251	2590
-4595	-168	-54	-52	179	-40	225	-250	2605
16995	-166	-54	-45	185	-38	227	-253	2605
-10704	-167	-53	-55	184	-37	228	-252	2621
16711	-172	-55	-46	180	-40	230	-250	2621
-16150	-165	-52	-45	183	-38	230	-250	2637
-13050	-171	-51	-50	180	-43	225	-250	2637
-1122	-168	-53	-45	184	-38	228	-251	2637
-1988	-169	-52	-46	183	-41	225	-252	2668
-2015	-171	-53	-43	184	-40	229	-253	2683
28008	-171	-52	-45	184	-38	227	-258	2683
-146	-170	-50	-47	184	-38	228	-247	2683
-9091	-168	-52	-50	183	-38	228	-252	2699
931	-169	-56	-51	182	-40	225	-252	2699
-424	-169	-52	-43	184	-36	228	-253	2715
1923	-172	-54	-51	183	-43	227	-251	2715
32764	-171	-53	-49	181	-42	225	-250	2730
2936	-165	-48	-43	183	-37	227	-251	2730
-4026	-169	-55	-50	184	-38	226	-249	2746
-15940	-165	-50	-50	184	-36	229	-250	2746
-9842	-170	-53	-53	183	-44	227	-251	2746
2064	-169	-53	-44	183	-38	230	-255	2761
1582	-169	-53	-48	180	-38	230	-254	2761
478	-169	-56	-48	183	-41	229	-254	2777
-9441	-166	-46	-47	186	-37	229	-250	2777
386	-168	-50	-48	182	-42	227	-249	2793
-8462	-170	-50	-45	182	-39	227	-251	2793
13267	-170	-53	-49	181	-39	227	-253	2808
3983	-167	-52	-47	184	-39	228	-254	2808
-302	-169	-54	-51	181	-42	225	-256	2824
-644	-166	-50	-46	184	-36	228	-250	2824
1117	-174	-51	-54	182	-40	227	-255	2839
-7852	-170	-53	-48	185	-38	223	-250	2839
-8482	-169	-54	-47	183	-40	229	-252	2855
-8565	-173	-54	-48	180	-39	228	-253	2871
-9161	-171	-52	-47	182	-42	224	-256	2871
1545	-170	-51	-47	183	-40	224	-256	2886
-820	-169	-54	-48	181	-42	227	-255	2902
-705	-166	-51	-45	183	-40	228	-247	2902
-16328	-171	-52	-47	178	-42	226	-253	2902
-15209	-164	-52	-47	183	-38	226	-252	2917
1438	-166	-52	-47	181	-38	227	-251	2917
12072	-168	-49	-42	183	-37	227	-247	2933
-8003	-168	-53	-44	180	-39	227	-252	2933
676	-165	-49	-50	184	-37	228	-250	2949
-13632	-168	-54	-47	181	-42	225	-250	2949
32764	-167	-47	-43	186	-38	228	-249	2964
1780	-167	-52	-49	182	-40	226	-251	2964
-7686	-169	-53	-48	181	-39	228	-251	2980
15702	-167	-52	-47	184	-36	227	-255	2995
-15503	-170	-55	-49	183	-40	225	-252	2995
-11984	-167	-51	-47	183	-46	227	-251	3011
-16153	-171	-55	-50	180	-45	225	-253	3011
5047	-169	-51	-45	183	-37	224	-258	3027
1448	-169	-56	-50	180	-45	224	-258	3042
1677	-168	-55	-53	181	-45	227	-257	3042
1538	-171	-55	-46	176	-47	224	-254	3058
1414	-165	-52	-44	182	-40	229	-252	3058
-10056	-168	-55	-46	181	-43	227	-255	3073
32764	-166	-52	-46	181	-41	227	-251	3073
1320	-169	-62	-48	183	-38	227	-252	3089
386	-172	-53	-45	184	-46	231	-251	3089
-28	-167	-49	-49	182	-39	227	-251	3089
-4801	-169	-52	-47	185	-37	230	-248	3105
-12865	-169	-52	-47	182	-39	228	-253	3120
-5166	-170	-52	-46	182	-40	228	-248	3120
2815	-166	-54	-46	184	-39	225	-250	3136
360	-171	-58	-47	179	-40	229	-256	3136
18508	-171	-53	-52	181	-45	227	-248	3151
32764	-166	-51	-45	186	-42	227	-253	3167
-8118	-169	-55	-46	182	-44	226	-255	3167
-10399	-168	-52	-46	186	-40	224	-251	3167
-1298	-169	-57	-47	183	-48	226	-249	3183
-16161	-162	-50	-49	183	-35	227	-249	3198
-6033	-164	-52	-48	185	-41	231	-252	3214
-11689	-168	-56	-46	184	-40	226	-252	3214
10005	-173	-55	-48	183	-40	228	-249	3229
111	-167	-50	-47	179	-46	228	-253	3229
-16048	-169	-55	-48	183	-41	226	-250	3229
-2577	-163	-53	-47	186	-40	224	-253	3245
32764	-173	-54	-54	182	-47	226	-252	3245
-5754	-167	-54	-51	184	-40	226	-250	3261
-1039	-169	-53	-49	182	-41	225	-250	3261
-8350	-167	-51	-49	183	-43	227	-250	3276
1233	-170	-54	-48	180	-43	225	-252	3292
-13037	-170	-55	-48	181	-41	226	-254	3292
-10028	-171	-50	-52	183	-41	223	-254	3307
2848	-167	-56	-45	180	-38	230	-252	3307
931	-173	-54	-48	180	-40	226	-249	3323
4445	-166	-51	-48	183	-36	229	-250	3323
-12508	-167	-54	-47	182	-42	228	-252	3339
10597	-169	-57	-45	182	-44	228	-255	3339
-11975	-165	-51	-44	184	-37	226	-248	3354
-15290	-170	-55	-47	183	-39	225	-255	3354
32764	-166	-52	-52	182	-39	224	-250	3370
1036	-175	-54	-48	181	-45	221	-257	3370
21840	-169	-50	-47	184	-43	227	-252	3370
71	-170	-60	-47	182	-39	227	-254	3385
-9727	-173	-57	-51	182	-39	226	-248	3385
-1012	-175	-56	-45	183	-40	231	-251	3401
-5104	-170	-57	-45	181	-43	227	-250	3401
-2202	-168	-51	-46	182	-39	227	-255	3417
185	-169	-55	-46	184	-44	227	-254	3417
-13252	-169	-48	-45	181	-41	228	-256	3432
32764	-168	-52	-47	181	-44	227	-255	3432
-1883	-167	-50	-47	181	-38	227	-252	3448
1298	-167	-53	-44	179	-39	224	-248	3448
906	-167	-56	-45	183	-42	232	-249	3463
-8009	-178	-54	-46	179	-39	228	-258	3463
-14291	-172	-51	-48	182	-37	227	-249	3479
-5079	-167	-53	-46	182	-41	227	-251	3479
-750	-172	-55	-52	180	-43	224	-253	3495
595	-167	-52	-50	180	-40	227	-251	3495
-13840	-168	-54	-54	180	-40	219	-253	3510
445	-168	-50	-46	182	-40	228	-247	3510
-405	-167	-58	-44	180	-39	226	-252	3526
-10661	-170	-57	-48	182	-41	225	-254	3541
-993	-166	-49	-50	184	-38	218	-249	3541
-687	-167	-53	-48	179	-43	223	-251	3557
-63	-172	-55	-48	184	-44	227	-252	3573
-535	-169	-55	-50	174	-41	225	-252	3588
-16588	-167	-50	-44	184	-39	227	-254	3588
-16862	-177	-51	-50	183	-41	227	-251	3604
1200	-171	-52	-48	181	-43	224	-255	3604
985	-165	-51	-47	185	-37	231	-253	3604
683	-171	-61	-49	177	-42	228	-252	3619
1728	-170	-51	-48	183	-43	227	-252	3635
32764	-173	-56	-47	182	-40	226	-252	3635
-16140	-172	-53	-49	180	-42	226	-253	3651
-7438	-169	-58	-49	180	-39	223	-253	3651
20769	-169	-55	-50	184	-39	226	-251	3666
-10996	-171	-55	-47	182	-44	226	-251	3666
-14255	-167	-54	-45	186	-42	228	-255	3682
13485	-170	-54	-52	182	-43	224	-252	3682
-13331	-168	-51	-49	185	-39	227	-260	3697
27142	-170	-49	-47	184	-44	226	-252	3697
-530	-166	-49	-44	184	-39	228	-259	3713
859	-171	-56	-50	179	-41	224	-253	3713
-5711	-170	-52	-51	183	-36	227	-254	3729
378	-171	-54	-52	179	-39	224	-257	3729
-15147	-166	-49	-48	180	-39	225	-252	3744
32764	-167	-50	-46	177	-36	227	-257	3744
626	-167	-52	-49	183	-39	227	-253	3760
-28	-167	-53	-46	183	-40	227	-257	3760
6546	-169	-54	-49	183	-40	227	-249	3775
-8354	-169	-51	-50	181	-43	226	-252	3775
693	-172	-57	-51	178	-39	227	-251	3791
-12901	-173	-54	-45	182	-38	227	-251	3807
-15462	-169	-51	-46	181	-42	225	-252	3822
-1165	-170	-51	-49	181	-44	227	-248	3822
32764	-166	-51	-49	185	-38	228	-249	3822
404	-168	-57	-49	177	-41	227	-251	3838
-2178	-165	-48	-49	185	-38	228	-247	3838
-7775	-168	-56	-52	180	-41	228	-254	3853
-438	-167	-52	-48	182	-39	224	-254	3853
-9256	-167	-55	-48	184	-43	230	-252	3869
726	-172	-54	-50	178	-45	227	-254	3869
-15405	-168	-49	-47	182	-41	229	-249	3885
-16655	-164	-49	-46	183	-42	229	-256	3885
-4759	-166	-49	-52	184	-39	232	-254	3916
2784	-169	-56	-52	181	-40	227	-254	3916
-15356	-171	-52	-49	184	-38	231	-255	3931
-2945	-173	-50	-48	182	-40	229	-250	3931
-684	-173	-53	-55	181	-45	227	-256	3931
-11984	-167	-52	-45	179	-43	229	-252	3947
958	-168	-53	-50	181	-38	226	-250	3947
-8335	-167	-49	-48	183	-40	231	-252	3963
13644	-170	-52	-47	183	-39	229	-251	3978
-8679	-164	-54	-48	183	-38	228	-253	3978
-14331	-167	-51	-47	181	-44	223	-252	3994
-10550	-168	-51	-48	181	-43	226	-249	3994
-3222	-173	-54	-49	180	-39	224	-251	4009
374	-165	-51	-48	182	-40	228	-251	4009
1232	-168	-55	-49	179	-43	227	-256	4025
-4202	-166	-52	-52	181	-41	227	-253	4025
-9286	-175	-50	-47	182	-46	227	-257	4041
-9157	-165	-54	-45	183	-40	228	-251	4041
-9434	-177	-54	-50	179	-41	224	-255	4056
711	-166	-52	-47	184	-43	227	-252	4056
232	-172	-49	-52	183	-39	230	-253	4056
-173	-171	-52	-53	179	-43	228	-257	4072
1074	-169	-51	-47	179	-36	229	-250	4072
-1635	-172	-55	-45	181	-40	227	-251	4087
-10317	-169	-52	-50	181	-37	227	-253	4087
683	-166	-49	-48	183	-37	227	-248	4103
-11788	-172	-57	-49	180	-39	228	-249	4119
-10100	-172	-57	-52	182	-40	224	-252	4119
-12005	-172	-53	-45	182	-42	227	-250	4134
878	-170	-54	-46	182	-48	227	-254	4134
-11826	-169	-57	-45	182	-37	231	-250	4150
5464	-166	-50	-43	181	-37	228	-256	4165
-31	-165	-53	-50	183	-42	228	-257	4165
3049	-173	-54	-45	181	-40	226	-252	4165
-246	-167	-49	-45	184	-40	228	-248	4181
-7788	-169	-52	-52	179	-39	226	-250	4181
1783	-167	-49	-46	181	-38	226	-252	4197
-11416	-167	-51	-49	182	-42	228	-250	4197
29966	-170	-54	-44	182	-38	225	-248	4212
-15868	-168	-57	-51	180	-40	227	-251	4212
1149	-170	-53	-52	181	-40	228	-251	4228
-453	-166	-55	-43	182	-38	229	-251	4228
-10474	-171	-53	-49	179	-39	224	-249	4228
-11176	-167	-52	-48	182	-35	229	-249	4243
-6737	-168	-52	-48	182	-42	226	-252	4243
-6657	-171	-52	-47	181	-45	228	-251	4259
-823	-165	-51	-51	183	-39	230	-252	4259
1452	-167	-57	-52	183	-40	226	-252	4275
-2963	-172	-54	-48	182	-39	222	-254	4290
395	-165	-51	-45	182	-37	225	-254	4290
9275	-170	-51	-46	183	-38	224	-247	4306
494	-173	-54	-47	181	-39	226	-252	4321
896	-166	-51	-50	182	-38	226	-253	4321
-8676	-174	-55	-52	183	-42	224	-256	4337
-16797	-172	-52	-52	181	-37	228	-251	4337
-15377	-171	-57	-46	179	-41	225	-256	4353
484	-170	-52	-47	181	-39	231	-255	4353
2010	-167	-48	-46	184	-37	228	-251	4368
-11959	-171	-58	-54	177	-41	228	-253	4368
-13312	-167	-50	-45	180	-36	229	-250	4384
16666	-170	-53	-47	177	-41	228	-249	4384
-17015	-172	-51	-46	180	-39	226	-253	4384
3631	-173	-54	-48	178	-41	229	-253	4399
10007	-175	-56	-46	179	-41	226	-253	4399
-7416	-167	-50	-44	182	-37	229	-252	4415
1046	-172	-55	-50	179	-38	227	-256	4415
-7315	-166	-52	-48	178	-35	228	-249	4431
-14922	-167	-52	-47	180	-45	225	-253	4431
2337	-166	-51	-47	183	-42	228	-251	4446
-6979	-167	-52	-50	181	-42	226	-252	4446
2211	-168	-51	-49	180	-38	226	-250	4462
-541	-168	-47	-48	183	-39	229	-254	4462
1921	-170	-52	-47	178	-42	224	-252	4462
-3	-167	-54	-48	182	-43	229	-258	4477
-9288	-170	-53	-50	180	-46	227	-253	4493
1260	-171	-51	-46	183	-44	228	-253	4493
-6715	-172	-52	-50	177	-48	227	-251	4509
1151	-167	-50	-46	181	-40	227	-251	4509
-13748	-168	-51	-52	181	-39	228	-251	4509
-16407	-167	-52	-41	184	-38	228	-247	4524
-3951	-166	-55	-44	181	-41	226	-256	4524
-15912	-171	-54	-50	178	-43	227	-251	4540
-4322	-170	-55	-48	179	-41	227	-249	4555
32764	-167	-57	-47	179	-39	228	-251	4555
